country,year,vaccine,method,population,urban_poor_vaccinated,urban_nonpoor_vaccinated,rural_vaccinated,total_vaccinated,overall_coverage,urban_poor_coverage,urban_nonpoor_coverage,rural_coverage
Nigeria,2025,DTP3,static,6982743,1056370.017961226,1942235.549522685,1612446.0814398096,4611051.64892372,66.03496146032755,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2025,measles1,historical_progress,6836228.5,1036491.7045731166,1905687.4023105444,1582103.769576254,4524282.876459915,66.18097795385152,66.29686604118133,84.74965228506825,52.31460017596805
Nigeria,2025,measles1,static,6836228.5,1000843.4235194066,1840144.6875754946,1527690.1359840618,4368678.247078963,63.904801413220206,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2026,DTP1,historical_progress,7050369.5,1269855.0121309496,2324073.4063440403,1885108.1614709618,5479036.579945952,77.7127578908588,77.80014337488016,99,61.39179175923112
Nigeria,2026,DTP1,static,7050369.5,1219028.4405167543,2241298.345082096,1809655.7798571563,5269982.565456007,74.7476081282833,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2026,DTP3,historical_progress,7050369.5,1160761.820806631,2134169.689187514,1723158.5976532148,5018090.107647359,71.1748527172563,71.11633629046949,90.9105532780607,56.11762548028439
Nigeria,2026,DTP3,static,7050369.5,1079710.9044576967,1985149.9627869993,1602837.9764449098,4667698.843689606,66.20502434219378,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2026,measles1,historical_progress,6916254,1079480.662025034,1984726.6404377057,1602496.1800313168,4666703.482494056,67.47443749888387,67.41896336959316,86.18406938638091,53.20004283109933
Nigeria,2026,measles1,static,6916254,1025005.28451587,1884568.5396084469,1521627.121941442,4431200.946065758,64.0693783956714,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2027,DTP1,historical_progress,7127298.5,1315908.8426603905,2377959.626040768,1899666.6840174124,5593535.152718571,78.48043901512713,78.79477680512328,99,62.176653146080056
Nigeria,2027,DTP1,static,7127298.5,1247292.967008445,2293265.333172629,1800611.7276671252,5341170.027848199,74.93961460780967,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2027,DTP3,historical_progress,7127298.5,1214170.1804923797,2232365.9774763053,1752795.152546937,5199331.310515622,72.94953775986261,72.702808335808,92.938597169591,57.36950442567347
Nigeria,2027,DTP3,static,7127298.5,1104745.199350337,2031177.8665243287,1594827.5302194539,4730750.59609412,66.37508722406,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2027,measles1,historical_progress,6983906,1121421.3779342747,2061838.5879810238,1618901.5236798099,4802161.489595109,68.76039696976318,68.52783602882941,87.60158092064134,54.07504995101316
Nigeria,2027,measles1,static,6983906,1047599.1111857457,1926109.4131772358,1512330.5393270436,4486039.063690025,64.23395537812257,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2028,DTP1,historical_progress,7191142,1360203.0049090525,2428043.43600733,1909309.1927435058,5697555.633659888,79.23019227905509,79.76702214636295,99,62.94384817862213
Nigeria,2028,DTP1,static,7191142,1273563.0446195984,2341565.3395696064,1787693.1751030744,5402821.559292279,75.13162108733604,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2028,DTP3,historical_progress,7191142,1266139.4829760042,2327916.423864777,1777272.7640042473,5371328.670845029,74.69368107103196,74.25081095573994,94.91746422032179,58.591027296494936
Nigeria,2028,DTP3,static,7191142,1128012.9823773587,2073957.8721902228,1583385.383662723,4785356.238230305,66.54515010592623,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2028,measles1,historical_progress,7060714,1165685.6426283189,2143222.5983187812,1636266.2817879776,4945174.522735078,70.0378817600469,69.62261658198742,89.00107801226797,54.93893704460986
Nigeria,2028,measles1,static,7060714,1071826.3130264855,1970653.4004927422,1504516.4766583343,4546996.190177562,64.39853236057375,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2029,DTP1,historical_progress,7249849,1404080.796946175,2476883.4553965256,1916160.672717938,5797124.925060638,79.96200920957993,80.7165569909244,99,63.69312244621007
Nigeria,2029,DTP1,static,7249849,1299180.7262764259,2388665.854696183,1773002.678947291,5460849.2599199,75.32362756686243,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2029,DTP3,historical_progress,7249849,1317831.1625668074,2422956.4344754135,1798455.083557045,5539242.680599266,76.4049386490569,75.75831417187138,96.84455943635206,59.78059224466177
Nigeria,2029,DTP3,static,7249849,1150702.9289876914,2115675.4713023338,1570373.801353315,4836752.20164334,66.71521298779244,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2029,measles1,historical_progress,7124470.5,1208614.490186954,2222151.3187583657,1649406.1877423858,5080171.996687706,71.30595876125399,70.70248758361201,90.38151569153271,55.79105906884735
Nigeria,2029,measles1,static,7124470.5,1094325.226658412,2012019.767521886,1493434.6848462573,4599779.679026555,64.56310934302493,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2030,DTP1,historical_progress,7318397.5,1450422.5126419496,2529595.1340803904,1924166.983526726,5904184.630249066,80.6759216105584,81.64312431348719,99,64.42427313115918
Nigeria,2030,DTP1,static,7318397.5,1326829.179757976,2439500.1346626203,1760204.959739471,5526534.274160068,75.51563404638881,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2030,DTP3,historical_progress,7318397.5,1371907.431131809,2522380.7360048974,1820006.901734052,5714295.068870759,78.08123388857682,77.22357311075541,98.7176522836199,60.93682239729624
Nigeria,2030,DTP3,static,7318397.5,1175191.5592142073,2160700.119272607,1559038.6786263885,4894930.357113203,66.88527586965867,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2030,measles1,historical_progress,7182983,1251372.5854817184,2300766.0951145217,1660102.3440324923,5212241.024628732,72.56373883425218,71.76668338839404,91.74191520668448,56.630811855978074
Nigeria,2030,measles1,static,7182983,1116238.681890067,2052309.7142641612,1480830.3088980461,4649378.705052274,64.72768632547611,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2031,DTP1,historical_progress,7378698,1493518.14773836,2576248.6753128115,1932698.6557930554,6002465.478844227,81.34857232053984,82.54653039890839,99,65.1371473736006
Nigeria,2031,DTP1,static,7378698,1351300.0047576937,2484492.046050193,1748660.1731108415,5584452.2239187285,75.68343661603618,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2031,DTP3,historical_progress,7378698,1422929.8782430969,2576248.6753128115,1841353.3622826661,5840531.915838575,79.15396342062752,78.64512702960842,99,62.0585650879263
Nigeria,2031,DTP3,static,7378698,1196865.7184996717,2200550.097930171,1548813.296183888,4946229.112613731,67.0339010027749,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2031,measles1,historical_progress,7251210,1294673.4712731761,2380378.842807137,1675382.171558951,5350434.485639264,73.78678159423411,72.81449160137228,93.0813658777944,57.45763325789778
Nigeria,2031,measles1,static,7251210,1138244.959534561,2092770.3237353507,1472954.65179781,4703969.935067723,64.87151709945958,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2032,DTP1,historical_progress,7430287,1535223.9197290784,2620252.014743955,1937661.9014805201,6093137.835953553,82.0040711207192,83.42664251218186,99,65.83164043285512
Nigeria,2032,DTP1,static,7430287,1374380.7396853648,2526928.14620774,1734655.8786596444,5635964.764552749,75.85123918568353,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2032,DTP3,historical_progress,7430287,1472567.63447989,2620252.014743955,1858581.1268420734,5951400.776065919,80.09651277354318,80.02179489129033,99,63.14488836471976
Nigeria,2032,DTP3,static,7430287,1217308.6551498943,2238136.3580697128,1536409.4925271138,4991854.50574672,67.18252613589112,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2032,measles1,historical_progress,7311409,1337165.1282343427,2458503.747248651,1687684.702974945,5483353.5784579385,74.99722117115782,73.84525417197918,94.39902649531341,58.27100400945273
Nigeria,2032,measles1,static,7311409,1159193.0290055398,2131285.318035293,1463059.6487593893,4753537.995800222,65.01534787344303,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2033,DTP1,historical_progress,7488710.5,1578690.83110875,2667050.3296511513,1943119.049004897,6188860.209764799,82.64253518365811,84.28338634691367,99,66.50769367403518
Nigeria,2033,DTP1,static,7488710.5,1398927.501712935,2572059.6749571394,1721858.7852607742,5692845.961930849,76.01904175533089,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2033,DTP3,historical_progress,7488710.5,1523796.2825743884,2667050.3296511513,1875552.5306963513,6066399.142921891,81.00725943300773,81.35266783554334,99,64.19507504956792
Nigeria,2033,DTP3,static,7488710.5,1239050.0729457424,2278109.9978191806,1525074.9240881142,5042234.994853037,67.33115126900736,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2033,measles1,historical_progress,7362980,1378611.9690668061,2534707.6590518104,1696853.5735388254,5610173.201657442,76.19432894911357,74.85836813796388,95.69412627105568,59.07044831546648
Nigeria,2033,measles1,static,7362980,1178948.9430098783,2167608.42247799,1451099.9264864137,4797657.291974282,65.15917864742647,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2034,DTP1,historical_progress,7534289,1619758.0161505174,2709637.790150723,1943963.1233756603,6273358.9296769,83.26411330487721,85.11674328830279,99,67.16529240827337
Nigeria,2034,DTP1,static,7534289,1421265.5764986312,2613130.324652792,1705741.130272538,5740137.031423962,76.18684432497827,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2034,DTP3,historical_progress,7534289,1572570.780491893,2709637.790150723,1887331.0554372605,6169539.626079876,81.8861557617431,82.63709893155799,99,65.20861465187502
Nigeria,2034,DTP3,static,7534289,1258835.2248987874,2314486.858978187,1510799.2868128193,5084121.370689794,67.4797764021236,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2034,measles1,historical_progress,7421225,1421814.2517796305,2614139.1157182166,1706399.6264814383,5742352.9939792855,77.37742749989773,75.85328602864249,96.96596535368788,59.855534168943144
Nigeria,2034,measles1,static,7421225,1199946.1920543024,2206213.838045321,1440123.230834406,4846283.26093403,65.30300942140994,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2035,DTP1,historical_progress,7571075.5,1659138.0523634,2749351.402116902,1941294.6204673892,6349784.0749476915,83.86898367276474,85.92674752576234,99,67.80446361430313
Nigeria,2035,DTP1,static,7571075.5,1442096.253503182,2651429.4818713455,1687342.2287759832,5780867.964150511,76.35464689462562,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2035,DTP3,historical_progress,7571075.5,1619515.3993949916,2749351.402116902,1894933.6543340117,6263800.4558459055,82.7332980082672,83.87469062002896,99,66.18519345913333
Nigeria,2035,DTP3,static,7571075.5,1277285.2531028183,2348408.9696574775,1494503.116915871,5120197.339676166,67.62840153523982,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2035,measles1,historical_progress,7466705,1463031.4560229033,2689920.8190722396,1711837.7166421302,5864789.991737273,78.54589128320019,76.8295159400235,98.21391492476462,60.625873410348525
Nigeria,2035,measles1,static,7466705,1219042.5792984075,2241324.3405608456,1426355.5693521947,4886722.489211448,65.44684019539339,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2036,DTP1,historical_progress,7610035,1697407.726437035,2787248.2070872523,1941322.728275569,6425978.661799856,84.44085555191081,86.71348304906039,99,68.42527356812514
Nigeria,2036,DTP1,static,7610035,1461973.97463603,2687976.5401665308,1672057.4914936775,5822008.006296238,76.50435255943287,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2036,DTP3,historical_progress,7610035,1665144.3223248299,2787248.2070872523,1904423.1202915544,6356815.649703637,83.53201594609797,85.06528026194266,99,67.1246831335272
Nigeria,2036,DTP3,static,7610035,1294891.2346776265,2380779.221290356,1480965.2067515429,5156635.662719525,67.76099798121197,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2036,measles1,historical_progress,7503470.5,1501343.1853865962,2748217.9382955646,1717084.0001126602,5966645.123794821,79.51847246943692,77.78662129710308,99,61.3811215400383
Nigeria,2036,measles1,static,7503470.5,1235572.9083411423,2271716.9039299474,1413122.9238829454,4920412.736154035,65.57515933665675,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2037,DTP1,historical_progress,7643879.5,1734625.7405158866,2823498.798179169,1938930.655548364,6497055.19424342,84.99682908715947,87.47708056026238,99,69.02782540623286
Nigeria,2037,DTP1,static,7643879.5,1480988.219799699,2722936.0167479403,1655419.6059731168,5859343.842520757,76.65405822424015,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2037,DTP3,historical_progress,7643879.5,1709478.8490350174,2823498.798179169,1910821.9531088942,6443799.600323081,84.30012011993492,86.20892420783909,99,68.02712814104949
Nigeria,2037,DTP3,static,7643879.5,1311732.4232511618,2411743.3291196045,1466228.7938619035,5189704.54623267,67.89359442718413,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2037,measles1,historical_progress,7542415,1540339.5503783044,2786019.8068099506,1721761.3600579016,6048120.717246156,80.18811902084619,78.72422032100039,99,62.120977297776484
Nigeria,2037,measles1,static,7542415,1252568.2724897424,2302964.4780424745,1400096.265708202,4955629.016240419,65.70347847792011,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2038,DTP1,historical_progress,7667819,1769616.3072900665,2856271.0070537273,1932945.777564427,6558833.09190822,85.53714024689707,88.21771433187797,99,69.61225664638864
Nigeria,2038,DTP1,static,7667819,1498177.9757547344,2754540.9984644074,1636454.6259803728,5889173.600199514,76.80376388904739,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2038,DTP3,historical_progress,7667819,1751325.2472367294,2856271.0070537273,1912966.515872712,6520562.770163169,85.0380371545438,87.30588078696478,99,68.89273232830794
Nigeria,2038,DTP3,static,7667819,1326957.635668479,2439736.3129256186,1449431.2401540445,5216125.188748142,68.02619087315627,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2038,measles1,historical_progress,7576362,1578535.1316948736,2822203.1740112267,1724228.4697405717,6124966.775446672,80.84311144909222,79.64198522059164,99,62.84518202485711
Nigeria,2038,measles1,static,7576362,1268835.9736874807,2332874.175438316,1385945.149610925,4987655.298736721,65.83179761918348,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2039,DTP1,historical_progress,7684724,1802929.176034379,2886550.3228557403,1924151.1758420554,6613630.674732175,86.06204562105516,88.93559903952006,99,70.178736688287
Nigeria,2039,DTP1,static,7684724,1514060.1535815122,2783741.8749134983,1615859.7151427523,5913661.743637762,76.95346955385466,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2039,DTP3,historical_progress,7684724,1791191.3834331674,2886550.3228557403,1911624.1793656382,6589365.885654546,85.74629206793304,88.35659259252998,99,69.72184494389023
Nigeria,2039,DTP3,static,7684724,1341024.7074579108,2465599.9463519556,1431190.033412152,5237814.687222019,68.15878731912842,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2039,measles1,historical_progress,7600476.5,1614824.2720001773,2854905.1202011243,1723398.824008039,6193128.216209341,81.48342036462242,80.53964112990056,99,63.55351882560303
Nigeria,2039,measles1,static,7600476.5,1283538.460778925,2359906.0796100325,1369838.6333613673,5013283.173750325,65.96011676044687,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2040,DTP1,historical_progress,7701753,1836182.4925199123,2916982.115662292,1914383.158268115,6667547.766450319,86.5718202914365,89.63098659512316,99,70.72746431465958
Nigeria,2040,DTP1,static,7701753,1530022.3090047599,2813089.797689527,1595184.003804264,5938296.11049855,77.10317521866192,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2040,DTP3,historical_progress,7701753,1830665.2338497895,2916982.115662292,1908630.9266021897,6656278.276114271,86.42549658648194,89.36166840920312,99,70.51494637741997
Nigeria,2040,DTP3,static,7701753,1355162.616547073,2491593.820810724,1412877.260512348,5259633.697870146,68.29138376510056,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2040,measles1,historical_progress,7617611,1649687.859177532,2885113.954066347,1719945.956828472,6254747.770072351,82.10904665612816,81.41696481371524,99,64.24581154597328
Nigeria,2040,measles1,static,7617611,1297120.0680438848,2384877.140886999,1352362.7540457426,5034359.962976627,66.08843590171021,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2041,DTP1,historical_progress,7709185,1866519.6815451784,2943072.1098816036,1902221.2009003225,6711812.992327104,87.06254931393012,90.30416300440302,99,71.25866521150884
Nigeria,2041,DTP1,static,7709185,1543707.0940375573,2838250.560988708,1573234.0737106733,5955191.728736939,77.24800648495189,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2041,DTP3,historical_progress,7709185,1866885.5705310588,2943072.1098816036,1902594.088361944,6712551.768774606,87.07213238201712,90.32186509399209,99,71.2726338618302
Nigeria,2041,DTP3,static,7709185,1367283.4261475506,2513879.0683042845,1393435.8938580249,5274598.38830986,68.41966288667167,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2041,measles1,historical_progress,7634878,1684146.6425075622,2914704.5380476196,1716359.854373943,6315211.034929125,82.71528418566903,82.27378316473693,99,64.92192358766901
Nigeria,2041,measles1,static,7634878,1310423.7159823484,2409337.1478212043,1335488.6098177317,5055249.473621285,66.21257698710163,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2042,DTP1,historical_progress,7703997,1893573.799098443,2964351.0455357237,1886064.062839951,6743988.907474117,87.53883091431783,90.95544526981365,99,71.77258952424319
Nigeria,2042,DTP1,static,7703997,1554868.3713343462,2858771.6181706805,1548701.909065513,5962341.898570539,77.39283775124186,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2042,DTP3,historical_progress,7703997,1899457.6709585818,2964351.0455357237,1891924.599815614,6755733.31630992,87.69127657123853,91.23806968360954,99,71.99560735435473
Nigeria,2042,DTP3,static,7703997,1377169.1288961351,2532054.8618083172,1371707.4051723115,5280931.395876764,68.54794200824279,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2042,measles1,historical_progress,7642668,1716467.378366497,2940752.816555149,1709660.029577675,6366880.224499322,83.30703655450323,83.10997151604566,99,65.58175657650662
Nigeria,2042,measles1,static,7642668,1322134.7767335165,2430869.0335494988,1316891.3140936254,5069895.124376641,66.33671807249301,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2043,DTP1,historical_progress,7694744,1919336.6270929363,2984022.2472218066,1868091.1910048872,6771450.06531963,88.00097917902961,91.58517835781963,99,72.26950946456355
Nigeria,2043,DTP1,static,7694744,1565186.3562349167,2877742.203034499,1523396.5751969712,5966325.134466387,77.53766901753181,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2043,DTP3,historical_progress,7694744,1930362.1001571366,2984022.2472218066,1878822.2888316868,6793206.63621063,88.28372504934056,92.11128196195577,99,72.68465578059637
Nigeria,2043,DTP3,static,7694744,1386307.915522355,2548857.3798305565,1349294.1094601746,5284459.404813087,68.67622112981388,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2043,measles1,historical_progress,7638020,1745847.313704785,2962024.6761588305,1699233.9652847848,6407105.955148401,83.884383061950615,83.92545179280805,99,66.22524890393748
Nigeria,2043,measles1,static,7638020,1331698.404519399,2448452.661967876,1296142.6481637673,5076293.714651043,66.46085915788441,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2044,DTP1,historical_progress,7687491.5,1945296.7211081109,3004419.410378427,1849817.7395483172,6799533.871034855,88.44931888425313,92.19373224688832,99,72.7497169810453
Nigeria,2044,DTP1,static,7687491.5,1575885.1241507262,2897412.8932556044,1498537.5888999442,5971835.606306274,77.68250028382177,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2044,DTP3,historical_progress,7687491.5,1961097.8546535135,3004419.410378427,1864843.3224427397,6830360.58747468,88.85031726506207,92.94259768190142,99,73.3406437949007
Nigeria,2044,DTP3,static,7687491.5,1395783.9671049288,2566279.9911692496,1327276.150168522,5289340.1084427005,68.80450025138501,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2044,measles1,historical_progress,7629212,1774052.2899152911,2981642.6618087334,1686978.3211798458,6442673.272903871,84.44742750501455,84.72019052698657,99,66.85237416046287
Nigeria,2044,measles1,static,7629212,1340518.466148237,2464669.1741305105,1274723.1884812792,5079910.828760026,66.5850002432758,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2045,DTP1,historical_progress,7679789,1970845.5605343948,3024595.5535122994,1830676.650522936,6826117.764569631,88.88418372652727,92.78149907025268,99,73.21352150450355
Nigeria,2045,DTP1,static,7679789,1586467.9621252033,2916870.435385147,1473636.4498686604,5976974.847379011,77.82733155011175,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2045,DTP3,historical_progress,7679789,1991061.239107719,3024595.5535122994,1849454.5656877484,6865111.358307767,89.39192676137023,93.73319259729233,99,73.96449918007286
Nigeria,2045,DTP3,static,7679789,1405157.3378823227,2583513.8141982732,1305220.8555979563,5293892.0076785525,68.9327793729561,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2045,measles1,historical_progress,7622338.5,1802464.782389421,3001969.3424475086,1674271.3161225559,6478705.440959485,84.99629662156156,85.49419675836354,99,67.46313947933994
Nigeria,2045,measles1,static,7622338.5,1349657.1503711303,2481471.5038746097,1253667.908268671,5084796.562514411,66.7091413286672,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2046,DTP1,historical_progress,7667965,1994417.7141644557,3042167.091532708,1810997.8309090047,6847582.636606168,89.30117230068431,93.34889036522902,99,73.6612477774404
Nigeria,2046,DTP1,static,7667965,1595684.6265093952,2933816.1389839165,1448934.883048815,5978435.648542127,77.96639197677776,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2046,DTP3,historical_progress,7667965,2018676.1267499933,3042167.091532708,1833025.2789514577,6893868.497234159,89.90479869475355,94.48430742495492,99,74.55720098095439
Nigeria,2046,DTP3,static,7667965,1413320.6691940357,2598522.8659571833,1283342.3249860932,5295185.860137312,69.05594717943173,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2046,measles1,historical_progress,7615058.5,1829981.5043506068,3021177.1139795794,1661684.2657612257,6512842.884091412,85.52584177904099,86.24751984449908,99,68.05758380842825
Nigeria,2046,measles1,static,7615058.5,1358292.7835950921,2497348.9270833717,1233375.1687823357,5089016.8794607995,66.82833598009522,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2047,DTP1,historical_progress,7656469,2017742.5015778283,3059801.158170506,1790727.0013189858,6868270.66106732,89.70545901860662,93.89633443871787,99,74.09323377517192
Nigeria,2047,DTP1,static,7656469,1604934.0885508107,2950822.1441576243,1424363.517870993,5980119.750579428,78.10545240344378,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2047,DTP3,historical_progress,7656469,2045697.586234924,3059801.158170506,1815536.8692186177,6921035.6136240475,90.39461419649251,95.19723382314018,99,75.11976844006757
Nigeria,2047,DTP3,static,7656469,1421513.0498592895,2613585.3276824676,1261579.1158285937,5296677.49337035,69.17911498590735,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2047,measles1,historical_progress,7603774.5,1856258.4410636632,3038742.5354386414,1647411.4557430672,6542412.432245372,86.0416419798532,86.9802472013388,99,68.63577612731181
Nigeria,2047,measles1,static,7603774.5,1366190.031690296,2511868.7598437797,1212480.4710053774,5090539.262539453,66.94753063152324,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2048,DTP1,historical_progress,7645740,2040941.8758214242,3077677.3187231184,1769992.9971960837,6888612.1917406265,90.09739007264996,94.42427385648925,99,74.50982872463284
Nigeria,2048,DTP1,static,7645740,1614310.5342609133,2968061.6207393985,1399999.8602565255,5982372.015256838,78.24451283010981,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2048,DTP3,historical_progress,7645740,2072262.0116219446,3077677.3187231184,1797155.1725107725,6947094.5028558355,90.86229067239843,95.87330144276507,99,75.65325077980027
Nigeria,2048,DTP3,static,7645740,1429817.9017739517,2628854.5783691816,1239999.8762272084,5298672.356370342,69.30228279238297,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2048,measles1,historical_progress,7592856,1882327.0455852903,3056389.662155755,1632435.3616282356,6571152.069369281,86.54387847430903,87.69250199509929,99,69.19781362597504
Nigeria,2048,measles1,static,7592856,1374124.0137001986,2526456.1313583995,1191699.7295914835,5092279.874650082,67.06672528295125,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2049,DTP1,historical_progress,7631974,2062997.2528225922,3094259.9733930295,1747947.8978539167,6905205.124069538,90.47731457247545,94.93316306196733,99,74.91139122536877
Nigeria,2049,DTP1,static,7631974,1623008.5072279929,2984053.6614242084,1375151.762575884,5982213.9312280845,78.38357325677583,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2049,DTP3,historical_progress,7631974,2097347.5881654206,3094259.9733930295,1777052.442889507,6968660.004447957,91.30874927571762,96.51386608126235,99,76.15871785465464
Nigeria,2049,DTP3,static,7631974,1437521.820687651,2643018.957261442,1217991.56113864,5298532.339087733,69.4254505988586,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2049,measles1,historical_progress,7582617.5,1908265.4337306565,3074249.1816402306,1616845.85322307,6599360.468593957,87.03274916074768,88.38444080483124,99,69.7438198603403
Nigeria,2049,measles1,static,7582617.5,1382153.4854984558,2541219.0698224837,1171078.767159293,5094451.322480232,67.18591993437929,64.01670373675695,81.83483935358743,50.51533293431323
Nigeria,2050,DTP1,historical_progress,7620661.5,2085383.0101863202,3111764.6609938787,1725886.7164045314,6923034.38758473,90.84558325526898,95.42346612849482,99,75.29828747585674
Nigeria,2050,DTP1,static,7620661.5,1632190.1070731394,3000934.8955727806,1350819.1112541656,5983944.113900086,78.52263368344187,74.686154359549775,95.47397924585201,58.9345550900321
Nigeria,2050,DTP3,historical_progress,7620661.5,2122465.5693529965,3111764.6609938787,1756576.664468477,6990806.894815352,91.73490903401695,97.1202989459268,99,76.63725167899534
Nigeria,2050,DTP3,static,7620661.5,1445654.0948362092,2657970.9075073204,1196439.7842536895,5300064.786597219,69.54861840533422,66.15059386131551,84.56266733204035,52.199177365457004
Nigeria,2050,measles1,historical_progress,7569413.5,1933145.8100730663,3090838.430987912,1599893.4767288098,6623877.717789789,87.50846704027715,89.05625127371513,99,70.27394289891438
Nigeria,2050,measles1,static,7569413.5,1389611.8558038415,2554931.9845231315,1150058.5893215942,5094602.429648567,67.3051145858073,64.01670373675695,81.83483935358743,50.51533293431323
Pakistan,2024,DTP1,historical_progress,6474311.5,958619.7569238071,1459570.068882723,3630643.5405400316,6048833.366346562,93.42821034092293,94.74553511918351,99,91.0343044808745
Pakistan,2024,DTP1,static,6474311.5,955827.0596186338,1459570.068882723,3620066.5746904565,6035463.703191813,93.22170709876738,94.46951785718421,99,90.76909895494428
Pakistan,2024,DTP3,historical_progress,6474311.5,879789.5971820799,1413426.2959073652,3332084.9012058447,5625300.7942952905,86.88647116060588,86.95432738085364,95.87015127128679,83.54828229911514
Pakistan,2024,DTP3,static,6474311.5,874480.0758213033,1404896.2824427362,3311975.802376375,5591352.160640415,86.36211218197356,86.42955889061534,95.29157587363926,83.04406925665116
Pakistan,2024,measles1,historical_progress,6396002.5,850588.6748839197,1366513.5436161768,3221490.331092,5438592.549592096,85.03111982198406,85.0975270579724,93.82296474018385,81.76421378611633
Pakistan,2024,measles1,static,6396002.5,843812.1757378293,1355626.7564593882,3195825.2509864336,5395264.183183651,84.3536909684393,84.41956914897314,93.07549271378718,81.11281183207787
Pakistan,2025,DTP1,historical_progress,6481636,970113.8197702345,1472964.5332419907,3626623.607512027,6069701.960524252,93.64459776087783,95.00965211854955,99,91.28807588349116
Pakistan,2025,DTP1,static,6481636,964598.6778894067,1472964.5332419907,3606006.0847676075,6043569.295899006,93.24141768990121,94.46951785718421,99,90.76909895494428
