country,year,vaccine,method,population,urban_poor_population,urban_nonpoor_population,rural_population,urban_poor_zero_dose,urban_nonpoor_zero_dose,rural_zero_dose,total_zero_dose,overall_zero_dose_percent
Pakistan,2036,DTP3,static,7074470.5,1256602.8225625001,1831049.8271625002,3986817.850275,170526.54601470946,86213.59182780587,676002.0735560983,932742.2113986136,13.184622246974012
Pakistan,2036,measles1,historical_progress,6986612.5,1240997.0453125003,1808309.9803125001,3937305.4743749998,105176.69970910887,18083.099803125016,474848.9223405998,598108.7218528338,8.560782809306138
Pakistan,2036,measles1,static,6986612.5,1240997.0453125003,1808309.9803125001,3937305.4743749998,193352.6865082006,125216.55634405251,743646.2936911053,1062215.5365433586,15.203584520300199
Pakistan,2037,DTP1,historical_progress,7125426.5,1281980.2226651164,1868028.3244548836,3975417.9528799998,33302.205682716856,18680.283244548853,254944.06466910685,306926.55359637254,4.3074832586705165
Pakistan,2037,DTP1,static,7125426.5,1281980.2226651164,1868028.3244548836,3975417.9528799998,70899.6872889243,18680.283244548853,366966.8973577325,456546.8678912057,6.40729180058493
Pakistan,2037,DTP3,historical_progress,7125426.5,1281980.2226651164,1868028.3244548836,3975417.9528799998,97635.3035268546,18680.283244548853,446626.4739224169,562942.0606938204,7.900468283460932
Pakistan,2037,DTP3,static,7125426.5,1281980.2226651164,1868028.3244548836,3975417.9528799998,173970.3711507279,87954.6963158861,674069.1148489892,935994.1823156031,13.135974138749493
Pakistan,2037,measles1,historical_progress,7042328.5,1267029.5397069769,1846243.0435730233,3929055.9167199996,102203.57866505685,18462.43043573025,458421.76329779957,579087.7723985866,8.222958818217393
Pakistan,2037,measles1,static,7042328.5,1267029.5397069769,1846243.0435730233,3929055.9167199996,197408.66129612946,127843.23407341116,742088.1842137842,1067340.0795833247,15.156067763429734
Pakistan,2038,DTP1,historical_progress,7170278.5,1306478.9366654074,1903726.450569593,3960073.1127649997,32031.59828763889,19037.264505695948,248406.05925788672,299474.92205122154,4.176614925783169
Pakistan,2038,DTP1,static,7170278.5,1306478.9366654074,1903726.450569593,3960073.1127649997,72254.5842919299,19037.264505695948,365550.4303511948,456842.2791488207,6.371332426611054
Pakistan,2038,DTP3,historical_progress,7170278.5,1306478.9366654074,1903726.450569593,3960073.1127649997,95285.01242295936,19037.264505695948,432623.64612715173,546945.923055807,7.6279592634485125
Pakistan,2038,DTP3,static,7170278.5,1306478.9366654074,1903726.450569593,3960073.1127649997,177294.95470669397,89635.51549852977,671467.2543864122,938397.724591636,13.087326030524979
Pakistan,2038,measles1,historical_progress,7093879,1292558.370327326,1883442.1967626745,3917878.4329099995,99198.23070127907,18834.42196762676,442367.6135640003,560400.2662329061,7.8997719898084835
Pakistan,2038,measles1,static,7093879,1292558.370327326,1883442.1967626745,3917878.4329099995,201386.16309800872,130419.09214643802,739977.0718141504,1071782.3270585972,15.108551006559278
Pakistan,2039,DTP1,historical_progress,7208125.5,1329890.773208721,1937840.8409612789,3940393.88583,30753.25406171926,19378.408409612806,241898.2167207213,292029.87919205334,4.051398372462485
Pakistan,2039,DTP1,static,7208125.5,1329890.773208721,1937840.8409612789,3940393.88583,73549.37173126309,19378.408409612806,363733.86038639303,456661.64052726893,6.335373052637179
Pakistan,2039,DTP3,historical_progress,7208125.5,1329890.773208721,1937840.8409612789,3940393.88583,92857.67648065109,19378.408409612806,418702.39177046187,530938.4766607258,7.365832859884665
Pakistan,2039,DTP3,static,7208125.5,1329890.773208721,1937840.8409612789,3940393.88583,180472.04419742976,91241.76568629278,668130.4582964872,939844.2681802098,13.038677922300462
Pakistan,2039,measles1,historical_progress,7139449.5,1317220.1310645351,1919377.905265465,3902851.4636700004,96145.7406255354,19193.779052654667,426592.5779562422,541932.0976344323,7.590670648128155
Pakistan,2039,measles1,static,7139449.5,1317220.1310645351,1919377.905265465,3902851.4636700004,205228.57167631527,132907.46290006593,737138.899857856,1075274.9344342372,15.06103424968882
Pakistan,2040,DTP1,historical_progress,7232678.5,1350992.858024128,1968589.5931208723,3913096.048855,29445.866848005415,19685.89593120874,235225.9115747945,284357.67435400863,3.9315680125144317
Pakistan,2040,DTP1,static,7232678.5,1350992.858024128,1968589.5931208723,3913096.048855,74716.418763741,19685.89593120874,361214.0240677902,455616.3387627399,6.299413678663305
Pakistan,2040,DTP3,historical_progress,7232678.5,1350992.858024128,1968589.5931208723,3913096.048855,90285.26994479435,19685.89593120874,404542.19416910206,514513.36004510516,7.113731932714902
Pakistan,2040,DTP3,static,7232678.5,1350992.858024128,1968589.5931208723,3913096.048855,183335.69019015695,92689.54735152995,663501.8559645739,939527.0935062608,12.990029814075942
Pakistan,2040,measles1,historical_progress,7177094.5,1340610.3162008722,1953460.7464641281,3883023.437335,93032.57130053733,19534.6074646413,411009.98450967856,523577.1632748572,7.295113130736361
Pakistan,2040,measles1,static,7177094.5,1340610.3162008722,1953460.7464641281,3883023.437335,208872.86329740944,135267.53172221573,733393.9432139794,1077534.3382336046,15.013517492818362
Pakistan,2041,DTP1,historical_progress,7252814.5,1373231.8737700584,2000995.0160649417,3878587.6101650004,28189.654889057387,20009.950160649434,228427.0143256184,276626.6193753252,3.8140589336088113
Pakistan,2041,DTP1,static,7252814.5,1373231.8737700584,2000995.0160649417,3878587.6101650004,75946.34355830768,20009.950160649434,358028.5842401226,453984.8779590797,6.259430431580454
Pakistan,2041,DTP3,historical_progress,7252814.5,1373231.8737700584,2000995.0160649417,3878587.6101650004,87811.4550004984,20009.950160649434,390227.9915476181,498049.39670876594,6.8669810417564925
Pakistan,2041,DTP3,static,7252814.5,1373231.8737700584,2000995.0160649417,3878587.6101650004,186353.62272526522,94215.33210367776,657650.6289996866,938219.5838286296,12.93593795661849
Pakistan,2041,measles1,historical_progress,7202085.5,1363626.956985756,1986999.280179244,3851459.2628350006,89935.3841456814,19869.992801792458,394929.2556941242,504734.63264159806,7.008173294271472
Pakistan,2041,measles1,static,7202085.5,1363626.956985756,1986999.280179244,3851459.2628350006,212458.95509912752,137589.90993300785,727432.3581825132,1077481.2232146487,14.960683585534337
Pakistan,2042,DTP1,historical_progress,7267649,1394556.2086668606,2032067.6183431395,3841025.1729900003,26941.02092102003,20320.676183431413,221751.9438497938,269013.64095424523,3.701522197264139
Pakistan,2042,DTP1,static,7267649,1394556.2086668606,2032067.6183431395,3841025.1729900003,77125.68209184955,20320.676183431413,354561.2328343871,452007.5911096681,6.219447184497602
Pakistan,2042,DTP3,historical_progress,7267649,1394556.2086668606,2032067.6183431395,3841025.1729900003,85303.5418754567,20320.676183431413,376203.2190097937,481827.4370686818,6.6297565700913985
Pakistan,2042,DTP3,static,7267649,1394556.2086668606,2032067.6183431395,3841025.1729900003,189247.42903440373,95678.36200603255,651281.5681667797,936207.359207216,12.881846099161034
Pakistan,2042,measles1,historical_progress,7223272.5,1386041.003324128,2019659.7477008721,3817571.7489750003,86846.81899065946,20196.597477008738,379368.68356226146,486412.10002992966,6.733957496826122
Pakistan,2042,measles1,static,7223272.5,1386041.003324128,2019659.7477008721,3817571.7489750003,215951.16008979466,139851.48638625417,721031.9596743442,1076834.606150393,14.907849678250306
Pakistan,2043,DTP1,historical_progress,7273322,1414174.83130814,2060654.75419186,3798492.4145,25689.032110856475,20606.54754191862,215087.1480953463,261382.72774812137,3.5937186301956845
Pakistan,2043,DTP1,static,7273322,1414174.83130814,2060654.75419186,3798492.4145,78210.68651369192,20606.54754191862,350635.0759864426,449452.31004205317,6.179463937414749
Pakistan,2043,DTP3,historical_progress,7273322,1414174.83130814,2060654.75419186,3798492.4145,82724.99989266455,20606.54754191862,362285.61958275794,465617.1670173411,6.401712546444956
Pakistan,2043,DTP3,static,7273322,1414174.83130814,2060654.75419186,3798492.4145,191909.76266641094,97024.36560736923,644069.7430939793,933003.8713677595,12.827754241703579
Pakistan,2043,measles1,historical_progress,7238825,1407467.4712936052,2050881.1724563949,3780476.3562499997,83752.41900565049,20508.811724563966,364231.48552100547,468492.7162512199,6.471944220936685
Pakistan,2043,measles1,static,7238825,1407467.4712936052,2050881.1724563949,3780476.3562499997,219289.49611559647,142013.41621830978,714025.6830487436,1075328.59538265,14.855015770966281
Pakistan,2044,DTP1,historical_progress,7277015.5,1433432.4363421514,2088715.8358128488,3754867.2278450006,24462.304637761597,20887.158358128505,208648.90429993765,253998.36729582777,3.4904194899107712
Pakistan,2044,DTP1,static,7277015.5,1433432.4363421514,2088715.8358128488,3754867.2278450006,79275.72492123191,20887.158358128505,346608.0781755988,446770.96145495924,6.139480690331898
Pakistan,2044,DTP3,historical_progress,7277015.5,1433432.4363421514,2088715.8358128488,3754867.2278450006,80166.09938812022,20887.158358128505,348849.0499167648,449902.3076630135,6.182511328483683
Pakistan,2044,DTP3,static,7277015.5,1433432.4363421514,2088715.8358128488,3754867.2278450006,194523.10461662937,98345.60034452964,636672.686658101,929541.3916192601,12.773662384246126
Pakistan,2044,measles1,historical_progress,7245272,1427179.575874419,2079604.5248455813,3738487.8992800005,80622.21024046706,20796.04524845583,349355.4426967757,450773.6981856986,6.221625608889474
Pakistan,2044,measles1,static,7245272,1427179.575874419,2079604.5248455813,3738487.8992800005,222360.72693909227,144002.36684734357,706095.2441720129,1072458.3379584488,14.802181863682257
Pakistan,2045,DTP1,historical_progress,7280201.5,1452607.6003392444,2116656.789065756,3710937.110595,23266.14586905744,21166.567890657578,202468.48482653077,246901.19858624577,3.3914061113040037
Pakistan,2045,DTP1,static,7280201.5,1452607.6003392444,2116656.789065756,3710937.110595,80336.20394194679,21166.567890657578,342552.93252327427,444055.70435587864,6.099497443249045
Pakistan,2045,DTP3,historical_progress,7280201.5,1452607.6003392444,2116656.789065756,3710937.110595,77645.62115937355,21166.567890657578,335948.61467594083,434760.80372597196,5.971823770619151
Pakistan,2045,DTP3,static,7280201.5,1452607.6003392444,2116656.789065756,3710937.110595,197125.2589544828,99661.1789286247,629223.926401719,926010.3642848264,12.719570526788667
Pakistan,2045,measles1,historical_progress,7249781.5,1446537.9437229654,2107812.4322820352,3695431.123995,77545.39750042155,21078.12432282037,335095.2278301216,433718.7496533635,5.98250788183566
Pakistan,2045,measles1,static,7249781.5,1446537.9437229654,2107812.4322820352,3695431.123995,225376.84405562247,145955.625453069,697963.0300048954,1069295.499513587,14.749347956398232
Pakistan,2046,DTP1,historical_progress,7285769,1472547.1049686049,2145711.495811395,3667510.3992200005,22113.1287013882,21457.11495811397,196575.66325467636,240145.90691417851,3.296095537947724
Pakistan,2046,DTP1,static,7285769,1472547.1049686049,2145711.495811395,3667510.3992200005,81438.9546848395,21457.11495811397,338544.2557691261,441440.3254120796,6.058939357150626
Pakistan,2046,DTP3,historical_progress,7285769,1472547.1049686049,2145711.495811395,3667510.3992200005,75208.34392647038,21457.11495811397,323634.2056314714,420299.6645160557,5.768775602356535
Pakistan,2046,DTP3,static,7285769,1472547.1049686049,2145711.495811395,3667510.3992200005,199831.1376877132,101029.19775087973,621860.52329686,922720.858735453,12.664700990869365
Pakistan,2046,measles1,historical_progress,7253669.5,1466059.3854436048,2136257.9616463953,3651352.15291,74551.69021549384,21362.579616463972,321429.88567231444,417344.15550427226,5.753559015947339
Pakistan,2046,measles1,static,7253669.5,1466059.3854436048,2136257.9616463953,3651352.15291,228418.3687840302,147925.33820650593,689637.7517935876,1065981.4587841236,14.69575445619798
Pakistan,2047,DTP1,historical_progress,7288110,1491854.9306337212,2173845.756066279,3622409.3133000005,20980.99328305196,21738.45756066281,190840.54977439728,233560.00061811204,3.204671727212021
Pakistan,2047,DTP1,static,7288110,1491854.9306337212,2173845.756066279,3622409.3133000005,82506.77053541476,21738.45756066281,334381.01915760536,438626.24725368293,6.018381271052206
Pakistan,2047,DTP3,historical_progress,7288110,1491854.9306337212,2173845.756066279,3622409.3133000005,72781.68312225078,21738.45756066281,311692.2588620222,406212.3995449358,5.573631566276247
Pakistan,2047,DTP3,static,7288110,1491854.9306337212,2173845.756066279,3622409.3133000005,202451.29479910046,102353.8780484938,614213.2144037666,919018.3872513608,12.60983145495006
Pakistan,2047,measles1,historical_progress,7259404,1485978.8958813956,2165283.533998605,3608141.5701200007,71651.2802717429,21652.835339986068,308496.13901012443,401800.2546218534,5.534893148553978
Pakistan,2047,measles1,static,7259404,1485978.8958813956,2165283.533998605,3608141.5701200007,231521.91433365326,149935.21607889966,681476.4877135846,1062933.6181261374,14.64216095599773
Pakistan,2048,DTP1,historical_progress,7281353.5,1509289.1135081397,2199249.851111861,3572814.5353800002,19854.751235728512,21992.49851111863,185108.4235744517,226955.67332129885,3.116943482022935
Pakistan,2048,DTP1,static,7281353.5,1509289.1135081397,2199249.851111861,3572814.5353800002,83470.96490603032,21992.49851111863,329802.974284295,435266.4377014439,5.9778231849537855
Pakistan,2048,DTP3,historical_progress,7281353.5,1509289.1135081397,2199249.851111861,3572814.5353800002,70312.77557439069,21992.49851111863,299874.78171118913,392180.05579669843,5.3860872954004835
Pakistan,2048,DTP3,static,7281353.5,1509289.1135081397,2199249.851111861,3572814.5353800002,204817.19031897586,103550.0105887036,605803.9582073337,914171.1591150132,12.554961919030758
Pakistan,2048,measles1,historical_progress,7261811,1505238.316839535,2193347.2616804657,3563225.42148,68792.8097764057,21933.472616804676,296042.0216496111,386768.3040428215,5.326058527863387
Pakistan,2048,measles1,static,7261811,1505238.316839535,2193347.2616804657,3563225.42148,234522.61509834437,151878.49094701302,672993.090202164,1059394.1962475213,14.588567455797477
Pakistan,2049,DTP1,historical_progress,7276415,1527069.910543605,2225159.0125063956,3524186.0769500006,18766.067100533663,22251.590125063976,179656.24244477783,220673.89967037545,3.0327283376549503
Pakistan,2049,DTP1,static,7276415,1527069.910543605,2225159.0125063956,3524186.0769500006,84454.32871092705,22251.590125063976,325314.1294068857,432020.0482428767,5.937265098855367
Pakistan,2049,DTP3,historical_progress,7276415,1527069.910543605,2225159.0125063956,3524186.0769500006,67912.76983982665,22251.590125063976,288634.6915110512,378799.05147594184,5.205847267863939
Pakistan,2049,DTP3,static,7276415,1527069.910543605,2225159.0125063956,3524186.0769500006,207230.12290945288,104769.92379474161,597558.5504743848,909558.5971785793,12.500092383111456
Pakistan,2049,measles1,historical_progress,7255696.5,1522721.8080863375,2218823.206068663,3514151.4858450005,65932.67885469578,22188.23206068665,283850.9555646052,371971.8664799876,5.1266183264416805
Pakistan,2049,measles1,static,7255696.5,1522721.8080863375,2218823.206068663,3514151.4858450005,237246.61836239777,153642.57457240525,663724.4036373767,1054613.5965721798,14.53497395559723
Pakistan,2050,DTP1,historical_progress,7270790.5,1544679.441725,2250818.6150849997,3475292.4431900005,17707.40276358562,22508.18615085002,174407.4022943059,214622.99120874156,2.951852225817008
Pakistan,2050,DTP1,static,7270790.5,1544679.441725,2250818.6150849997,3475292.4431900005,85428.22068834768,22508.18615085002,320800.80645716813,428737.2132963658,5.896707012756946
Pakistan,2050,DTP3,historical_progress,7270790.5,1544679.441725,2250818.6150849997,3475292.4431900005,65557.51105255286,22508.18615085002,277845.90845301823,365911.6056564211,5.032624797213193
Pakistan,2050,DTP3,static,7270790.5,1544679.441725,2250818.6150849997,3475292.4431900005,209619.8139680628,105978.08671328089,589268.1797961325,904866.0804774761,12.445222847192147
Pakistan,2050,measles1,historical_progress,7251689,1540621.32805,2244905.36373,3466162.3082200005,63172.55924220374,22449.053637300018,272332.6799024563,357954.29278196004,4.9361506372096216
Pakistan,2050,measles1,static,7251689,1540621.32805,2244905.36373,3466162.3082200005,240035.44069300193,155448.63548006603,654660.5973591045,1050144.6735321726,14.481380455396978
Philippines,2024,DTP1,historical_progress,1788548,421748.0534735371,448344.7775664629,918455.1689600002,41395.55934427003,17677.059302852766,102669.44057518862,161742.05922231142,9.043204835559985
Philippines,2024,DTP1,static,1788548,421748.0534735371,448344.7775664629,918455.1689600002,40691.18628997019,16879.507713777068,101158.69069441798,158729.38469816523,8.874762360203095
Philippines,2024,DTP3,historical_progress,1788548,421748.0534735371,448344.7775664629,918455.1689600002,49066.06975690029,26362.26912351466,119121.26623858021,194549.60511899515,10.877516573164106
Philippines,2024,DTP3,static,1788548,421748.0534735371,448344.7775664629,918455.1689600002,49066.06249180686,26362.260897352673,119121.25065629889,194549.5740454584,10.877514835803032
Philippines,2024,measles1,historical_progress,1773094,418103.9273900436,444470.84172995633,910519.2308800002,83576.36003053097,65690.03614903233,193019.49204450296,342285.88822406624,19.30444117593688
Philippines,2024,measles1,static,1773094,418103.9273900436,444470.84172995633,910519.2308800002,81852.15716029156,63737.74576731809,189321.3958939793,334911.298821589,18.888524738202765
Philippines,2025,DTP1,historical_progress,1794399.5,425824.16550353705,452677.94170646294,915897.39279,42518.74786357129,18666.6701595466,103915.33007825026,165100.74810136814,9.200891334475301
Philippines,2025,DTP1,static,1794399.5,425824.16550353705,452677.94170646294,915897.39279,41084.45860642896,17042.64483767353,100876.97712015656,159004.08056425906,8.861130454185874
Philippines,2025,DTP3,historical_progress,1794399.5,425824.16550353705,452677.94170646294,915897.39279,49540.291011050766,26617.063577991616,118789.54480606075,194946.89939510313,10.864186007358068
Philippines,2025,DTP3,static,1794399.5,425824.16550353705,452677.94170646294,915897.39279,49540.27634043137,26617.046966658007,118789.51372828496,194946.83703537434,10.86418253211586
Philippines,2025,measles1,historical_progress,1781268.5,422708.08287131,449365.34935869,909195.06777,86268.6656541459,68419.78338164365,196492.45675152162,351180.90578731115,19.71521451074395
Philippines,2025,measles1,static,1781268.5,422708.08287131,449365.34935869,909195.06777,82753.51214252177,64439.62506649147,189046.06682911786,336239.20403813105,18.876390843835786
Philippines,2026,DTP1,historical_progress,1797847.5,430068.9258149345,457190.3896050655,910588.1845800001,43685.10310068499,19693.483785478234,104861.32663815087,168239.9135243141,9.357852294163663
Philippines,2026,DTP1,static,1797847.5,430068.9258149345,457190.3896050655,910588.1845800001,41494.00248260048,17212.53172589805,100292.22070601847,158998.754914517,8.843839920489195
Philippines,2026,DTP3,historical_progress,1797847.5,430068.9258149345,457190.3896050655,910588.1845800001,50034.13291299993,26882.399921592827,118100.96955518596,195017.50238977873,10.84727722400141
Philippines,2026,DTP3,static,1797847.5,430068.9258149345,457190.3896050655,910588.1845800001,50034.11068770675,26882.374756209516,118100.92320874332,195017.40865265956,10.847272010148778
Philippines,2026,measles1,historical_progress,1787353.5,427558.62207254145,454521.77841945854,905273.0995080001,89080.06094391168,71267.31880002274,199443.16692166543,359790.54666559986,20.12979226916219
Philippines,2026,measles1,static,1787353.5,427558.62207254145,454521.77841945854,905273.0995080001,83703.10163690834,65179.06426853964,188230.5843210811,337112.7502265291,18.8610003687871
Philippines,2027,DTP1,historical_progress,1805142,435254.29402763315,462702.7630203668,907184.942952,44975.77977586661,20795.953378161215,106037.64714240436,171809.38029643218,9.51777645727772
Philippines,2027,DTP1,static,1805142,435254.29402763315,462702.7630203668,907184.942952,41994.298292355175,17420.06430850074,99917.38753087824,159331.75013173415,8.826549386792516
Philippines,2027,DTP3,historical_progress,1805142,435254.29402763315,462702.7630203668,907184.942952,50637.405112724104,27206.531205630767,117659.5931703747,195503.52948872957,10.830368441304316
Philippines,2027,DTP3,static,1805142,435254.29402763315,462702.7630203668,907184.942952,50637.37512170198,27206.497247223168,117659.53160606771,195503.40397499286,10.830361488181698
Philippines,2027,measles1,historical_progress,1791029.5,431851.5001064541,459085.3784915458,900092.621402,91843.73825266925,74099.4266452029,202139.00874754757,368082.1736454197,20.551429981774152
Philippines,2027,measles1,static,1791029.5,431851.5001064541,459085.3784915458,900092.621402,84543.51786953077,65833.49095724273,187153.42382499995,337530.43265177344,18.845609893738402
Philippines,2028,DTP1,historical_progress,1813724,440780.3622221136,468577.3220018865,904366.3157759999,46333.2712120458,21950.492197819796,107297.42834811338,175581.191757979,9.680700688637245
Philippines,2028,DTP1,static,1813724,440780.3622221136,468577.3220018865,904366.3157759999,42527.46559093713,17641.232633872616,99606.9438159142,159775.64204072393,8.809258853095837
Philippines,2028,DTP3,historical_progress,1813724,440780.3622221136,468577.3220018865,904366.3157759999,51280.314470652665,27551.958903626448,117294.03969616044,196126.31307043956,10.813459659266766
Philippines,2028,DTP3,static,1813724,440780.3622221136,468577.3220018865,904366.3157759999,51280.27650590808,27551.915916686205,117293.9629798721,196126.15540246636,10.813450966214615
Philippines,2028,measles1,historical_progress,1798570,437097.56064419216,464662.2716758079,896810.16768,94881.32765808409,77175.69938372272,205285.45295206842,377342.47999387525,20.98013866537723
Philippines,2028,measles1,static,1798570,437097.56064419216,464662.2716758079,896810.16768,85570.53852989103,66633.22530779423,186470.9135610423,338674.67739872757,18.830219418689712
Philippines,2029,DTP1,historical_progress,1822543.5,446397.31445274234,474548.4964452576,901597.6891020001,47733.325580707104,23146.933181057433,108579.43618116523,179459.69494292978,9.846661818657815
Philippines,2029,DTP1,static,1822543.5,446397.31445274234,474548.4964452576,901597.6891020001,43069.401582617334,17866.038386321132,99302.00715833013,160237.4471272686,8.791968319399158
Philippines,2029,DTP3,historical_progress,1822543.5,446397.31445274234,474548.4964452576,901597.6891020001,51933.797454274274,27903.0677281989,116934.97106668158,196771.83624915476,10.796550877888771
Philippines,2029,DTP3,static,1822543.5,446397.31445274234,474548.4964452576,901597.6891020001,51933.75131602671,27903.015486517637,116934.87928896023,196771.6460915046,10.796540444247537
Philippines,2029,measles1,historical_progress,1807311,442666.40372693446,470582.3030610655,894062.293212,98066.83254062815,80397.11082991655,208588.41664586283,387052.36001640756,21.415924542948478
Philippines,2029,measles1,static,1807311,442666.40372693446,470582.3030610655,894062.293212,86660.75029148588,67482.16616047079,185899.5566776513,340042.47312960797,18.81482894364102
Philippines,2030,DTP1,historical_progress,1830739,451893.85872471606,480391.66963528394,898453.47164,49154.107044873184,24375.17812500865,109831.97899599143,183361.26416587326,10.015696621193587
Philippines,2030,DTP1,static,1830739,451893.85872471606,480391.66963528394,898453.47164,43599.72034776603,18086.02508376708,98955.70291565859,160641.4483471917,8.774677785702478
Philippines,2030,DTP3,historical_progress,1830739,451893.85872471606,480391.66963528394,898453.47164,52573.27238526156,28246.650399384267,116527.18914866904,197347.11193331488,10.779642097170317
Philippines,2030,DTP3,static,1830739,451893.85872471606,480391.66963528394,898453.47164,52573.21789451222,28246.58870028403,116527.08244806169,197346.88904285792,10.779629922280453
Philippines,2030,measles1,historical_progress,1816271,448322.62309362437,476595.22094637563,891353.15596,101352.49012361257,83725.87533080216,211936.47800758152,397014.8434619963,21.858788884588055
Philippines,2030,measles1,static,1816271,448322.62309362437,476595.22094637563,891353.15596,87768.0676980107,68344.42706829993,185336.25430157591,341448.7490678865,18.799438468592324
Philippines,2031,DTP1,historical_progress,1837809,457845.42710758955,486718.56215041043,893245.010742,50659.26866892164,25667.467521050017,110843.49372871085,187170.2299186825,10.184422315849064
Philippines,2031,DTP1,static,1837809,457845.42710758955,486718.56215041043,893245.010742,44173.940846925245,18324.223087528782,98382.04281467471,160880.20674912876,8.75391331466593
Philippines,2031,DTP3,historical_progress,1837809,457845.42710758955,486718.56215041043,893245.010742,53265.68495897063,28618.675607775665,115851.67982993292,197736.04039667922,10.759335730572612
Philippines,2031,DTP3,static,1837809,457845.42710758955,486718.56215041043,893245.010742,53265.62186364318,28618.604165833975,115851.55859329723,197735.7846227744,10.759321813244705
Philippines,2031,measles1,historical_progress,1824564,454545.75740195636,483210.80516604363,886807.437432,104851.2312266857,87256.667880975,214875.14773952984,406983.04684719053,22.3057698632216
Philippines,2031,measles1,static,1824564,454545.75740195636,483210.80516604363,886807.437432,88986.36997662098,69293.11117872279,184391.07736530152,342670.55852064525,18.780955807559792
Philippines,2032,DTP1,historical_progress,1844443.5,463719.8685209345,492963.4638330656,887760.1676459999,52192.17147389846,26996.50679954326,111827.60116263785,191016.27943607955,10.356309609705017
Philippines,2032,DTP1,static,1844443.5,463719.8685209345,492963.4638330656,887760.1676459999,44740.71996524294,18559.334259552037,97777.94196685223,161077.9961916472,8.733148843629376
Philippines,2032,DTP3,historical_progress,1844443.5,463719.8685209345,492963.4638330656,887760.1676459999,53949.12479352767,28985.880049198473,115140.32423880917,198075.3290815353,10.73902936476695
Philippines,2032,DTP3,static,1844443.5,463719.8685209345,492963.4638330656,887760.1676459999,53949.05290053289,28985.79864578321,115140.18868507525,198075.04023139135,10.739013704208958
Philippines,2032,measles1,historical_progress,1831735,460524.76715344976,489566.8695865503,881643.3632599999,108381.22684608544,90839.7484390288,217679.20492535402,416900.18021046824,22.75985228269746
Philippines,2032,measles1,static,1831735,460524.76715344976,489566.8695865503,881643.3632599999,90156.88001917697,70204.57978381317,183317.32768755095,343678.7874905411,18.762473146527263
Philippines,2033,DTP1,historical_progress,1851715,469786.2894462444,499412.4518437553,882516.2587100001,53783.881709665875,28378.843553044066,112848.70161024727,195011.4268729572,10.53139532125393
Philippines,2033,DTP1,static,1851715,469786.2894462444,499412.4518437553,882516.2587100001,45326.02169207272,18802.128975402957,97200.37761748157,161328.52828495725,8.712384372592826
Philippines,2033,DTP3,historical_progress,1851715,469786.2894462444,499412.4518437553,882516.2587100001,54654.899711692946,29365.084845764595,114460.21703742379,198480.20159488134,10.718722999753274
Philippines,2033,DTP3,static,1851715,469786.2894462444,499412.4518437553,882516.2587100001,54654.818785571035,29364.99321426795,114460.06731182263,198479.8793116616,10.71870559517321
Philippines,2033,measles1,historical_progress,1838531.5,466441.59139772475,495856.826891275,876233.0817110002,111983.87513891466,94509.3972350601,220432.53946791845,426925.81184189324,23.221022421530076
Philippines,2033,measles1,static,1838531.5,466441.59139772475,495856.826891275,876233.0817110002,91315.21601222882,71106.56853523593,182192.3848853587,344614.16943282343,18.743990485494724
Philippines,2034,DTP1,historical_progress,1859977,476139.5570708122,506166.37598518765,877671.0669440001,55447.28423175948,29822.50015628007,113928.47223041838,199198.25661845793,10.709716121137946
Philippines,2034,DTP1,static,1859977,476139.5570708122,506166.37598518765,877671.0669440001,45938.99902375718,19056.404078733838,96666.72799387836,161662.13109636938,8.691619901556276
Philippines,2034,DTP3,historical_progress,1859977,476139.5570708122,506166.37598518765,877671.0669440001,55394.04656607927,29762.219904781494,113831.82231420121,198988.08878506196,10.69841663553162
Philippines,2034,DTP3,static,1859977,476139.5570708122,506166.37598518765,877671.0669440001,55393.95634347271,29762.11774700765,113831.65852025464,198987.732610735,10.698397486137463
Philippines,2034,measles1,historical_progress,1845891,472533.65129837557,502333.07074962434,871024.2779520001,115717.52907548574,98315.25157062046,223245.15621280269,437277.93685890886,23.689261005059826
Philippines,2034,measles1,static,1845891,472533.65129837557,502333.07074962434,871024.2779520001,92507.85786931617,72035.27104126313,181109.3347254641,345652.4636360434,18.72550782446219
Philippines,2035,DTP1,historical_progress,1867695,482390.14045087324,512811.1402991266,872493.71925,57138.68860919,31304.970943754004,114972.76484760645,203416.42440055046,10.891308505968611
Philippines,2035,DTP1,static,1867695,482390.14045087324,512811.1402991266,872493.71925,46542.069152105774,19306.569478456233,96096.49470248335,161945.13333304535,8.670855430519724
Philippines,2035,DTP3,historical_progress,1867695,482390.14045087324,512811.1402991266,872493.71925,56121.24735893972,30152.936690066017,113160.34759752982,199434.53164653556,10.678110272102005
Philippines,2035,DTP3,static,1867695,482390.14045087324,512811.1402991266,872493.71925,56121.14764218861,30152.82378220734,113160.16996726392,199434.14139165985,10.678089377101713
Philippines,2035,measles1,historical_progress,1854207,478906.4462639737,509107.7536860262,866192.80005,119612.16344645528,102283.94851967429,226164.53711869018,448060.6490848197,24.164543067997247
Philippines,2035,measles1,static,1854207,478906.4462639737,509107.7536860262,866192.80005,93755.45919736549,73006.77013212343,180104.74074258519,346866.9700720741,18.707025163429655
Philippines,2036,DTP1,historical_progress,1872560.5,488573.58694720076,519384.533871799,864602.3791810003,58862.51727865124,32828.8026929368,115660.79964746602,207352.11961905405,11.073186667082535
