country,vaccine,year,urban_rate,recent_year,recent_coverage_value,intercept,slope,projected_coverage,urban non-poor_proportion_of_children_percent,urban poor_proportion_of_children_percent,rural_proportion_of_children_percent,urban non-poor_zero_dose_percent,urban poor_zero_dose_percent,rural_zero_dose_percent,rural_proportion,urban poor_adjusted,urban non-poor_adjusted,avg_projected_coverage,urban_poor_coverage,urban_nonpoor_coverage,rural_coverage,method
Colombia,DTP1,2040,0.86748,2023,0.9,2.818451037660127,0.009476641702643781,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,13.251999999999995,44.38824759284733,42.359752407152676,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP1,2041,0.869656,2023,0.9,2.818451037660127,0.009476641702643781,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,13.034400000000005,44.4995917469051,42.4660082530949,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP1,2042,0.871832,2023,0.9,2.818451037660127,0.009476641702643781,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,12.8168,44.610935900962865,42.57226409903714,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP1,2043,0.874008,2023,0.9,2.818451037660127,0.009476641702643781,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,12.599199999999996,44.72228005502064,42.67851994497936,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP1,2044,0.8761840000000001,2023,0.9,2.818451037660127,0.009476641702643781,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,12.381599999999992,44.83362420907841,42.78477579092159,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP1,2045,0.87836,2023,0.9,2.818451037660127,0.009476641702643781,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,12.164000000000001,44.944968363136184,42.891031636863815,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP1,2046,0.880382,2023,0.9,2.818451037660127,0.009476641702643781,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.961799999999997,45.04843246217332,42.98976753782668,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP1,2047,0.882404,2023,0.9,2.818451037660127,0.009476641702643781,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.759600000000006,45.15189656121046,43.08850343878954,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP1,2048,0.884426,2023,0.9,2.818451037660127,0.009476641702643781,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.557400000000001,45.25536066024759,43.1872393397524,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP1,2049,0.886448,2023,0.9,2.818451037660127,0.009476641702643781,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.355199999999996,45.35882475928474,43.28597524071526,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP1,2050,0.88847,2023,0.9,2.818451037660127,0.009476641702643781,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.153000000000006,45.46228885832187,43.38471114167812,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2023,0.8233699999999999,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,17.66300000000001,42.13117469050894,40.205825309491054,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2024,0.8264099999999999,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,17.35900000000001,42.28672902338376,40.35427097661622,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2025,0.8294499999999999,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,17.055000000000007,42.4422833562586,40.502716643741394,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2026,0.8322059999999999,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,16.77940000000001,42.58330563961485,40.637294360385134,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2027,0.8349619999999999,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,16.503800000000012,42.72432792297111,40.771872077028874,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2028,0.837718,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,16.2282,42.86535020632738,40.90644979367262,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2029,0.8404739999999999,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,15.952600000000004,43.00637248968363,41.04102751031636,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2030,0.8432299999999999,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,15.677000000000007,43.147394773039885,41.1756052269601,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2031,0.845738,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,15.426199999999994,43.27572709766162,41.29807290233837,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2032,0.84824599999999994,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,15.17540000000001,43.40405942228335,41.420540577716636,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2033,0.850754,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,14.924599999999998,43.53239174690509,41.543008253094904,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2034,0.853262,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,14.6738,43.66072407152682,41.665475928473164,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2035,0.85577,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,14.423000000000002,43.78905639614856,41.78794360385144,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2036,0.858112,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,14.1888,43.90889463548831,41.90230536451168,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2037,0.860454,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,13.9546,44.028732874828066,42.016667125171935,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2038,0.862796,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,13.720399999999998,44.148571114167815,42.13102888583218,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2039,0.8651380000000001,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,13.486199999999997,44.268409353507565,42.24539064649243,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2040,0.86748,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,13.251999999999995,44.38824759284733,42.359752407152676,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2041,0.869656,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,13.034400000000005,44.4995917469051,42.4660082530949,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2042,0.871832,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,12.8168,44.610935900962865,42.57226409903714,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2043,0.874008,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,12.599199999999996,44.72228005502064,42.67851994497936,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2044,0.8761840000000001,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,12.381599999999992,44.83362420907841,42.78477579092159,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2045,0.87836,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,12.164000000000001,44.944968363136184,42.891031636863815,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2046,0.880382,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.961799999999997,45.04843246217332,42.98976753782668,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2047,0.882404,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.759600000000006,45.15189656121046,43.08850343878954,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2048,0.884426,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.557400000000001,45.25536066024759,43.1872393397524,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2049,0.886448,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.355199999999996,45.35882475928474,43.28597524071526,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,DTP3,2050,0.88847,2023,0.9,2.6972688339419983,0.03969632942802533,0.9,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.153000000000006,45.46228885832187,43.38471114167812,90,90.21213294983475,89.1922629987061,90.76842565045038,static
Colombia,measles1,2023,0.8233699999999999,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,17.66300000000001,42.13117469050894,40.205825309491054,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2024,0.8264099999999999,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,17.35900000000001,42.28672902338376,40.35427097661622,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2025,0.8294499999999999,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,17.055000000000007,42.4422833562586,40.502716643741394,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2026,0.8322059999999999,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,16.77940000000001,42.58330563961485,40.637294360385134,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2027,0.8349619999999999,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,16.503800000000012,42.72432792297111,40.771872077028874,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2028,0.837718,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,16.2282,42.86535020632738,40.90644979367262,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2029,0.8404739999999999,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,15.952600000000004,43.00637248968363,41.04102751031636,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2030,0.8432299999999999,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,15.677000000000007,43.147394773039885,41.1756052269601,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2031,0.845738,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,15.426199999999994,43.27572709766162,41.29807290233837,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2032,0.84824599999999994,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,15.17540000000001,43.40405942228335,41.420540577716636,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2033,0.850754,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,14.924599999999998,43.53239174690509,41.543008253094904,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2034,0.853262,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,14.6738,43.66072407152682,41.665475928473164,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2035,0.85577,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,14.423000000000002,43.78905639614856,41.78794360385144,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2036,0.858112,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,14.1888,43.90889463548831,41.90230536451168,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2037,0.860454,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,13.9546,44.028732874828066,42.016667125171935,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2038,0.862796,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,13.720399999999998,44.148571114167815,42.13102888583218,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2039,0.8651380000000001,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,13.486199999999997,44.268409353507565,42.24539064649243,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2040,0.86748,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,13.251999999999995,44.38824759284733,42.359752407152676,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2041,0.869656,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,13.034400000000005,44.4995917469051,42.4660082530949,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2042,0.871832,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,12.8168,44.610935900962865,42.57226409903714,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2043,0.874008,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,12.599199999999996,44.72228005502064,42.67851994497936,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2044,0.8761840000000001,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,12.381599999999992,44.83362420907841,42.78477579092159,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2045,0.87836,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,12.164000000000001,44.944968363136184,42.891031636863815,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2046,0.880382,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.961799999999997,45.04843246217332,42.98976753782668,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2047,0.882404,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.759600000000006,45.15189656121046,43.08850343878954,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2048,0.884426,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.557400000000001,45.25536066024759,43.1872393397524,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2049,0.886448,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.355199999999996,45.35882475928474,43.28597524071526,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Colombia,measles1,2050,0.88847,2023,0.93,2.6974952329549464,0.011988010145393451,0.93,0.355,0.37200000000000005,0.27399999999999997,0.038,0.027000000000000003,0.021,11.153000000000006,45.46228885832187,43.38471114167812,93,93.2192040481626,92.1653384319963,93.79403983879874,static
Democratic Republic of the Congo,DTP1,2023,0.474566,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,52.5434,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2024,0.48062799999999994,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,51.937200000000004,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2025,0.48668999999999996,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,51.331,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2026,0.492876,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,50.7124,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2027,0.49906199999999995,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,50.0938,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2028,0.5052479999999999,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,49.47520000000001,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2029,0.5114339999999999,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,48.85660000000001,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2030,0.51762,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,48.238,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2031,0.52379,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,47.621,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2032,0.52996,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,47.004000000000005,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2033,0.53613,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,46.387,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2034,0.5423,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,45.769999999999996,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2035,0.54847,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,45.153,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2036,0.554566,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,44.5434,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2037,0.560662,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,43.9338,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2038,0.5667580000000001,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,43.32419999999999,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2039,0.5728540000000001,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,42.71459999999999,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2040,0.5789500000000001,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,42.10499999999999,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2041,0.5849280000000001,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,41.50719999999999,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2042,0.590906,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,40.9094,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2043,0.5968840000000001,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,40.31159999999999,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2044,0.602862,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,39.7138,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2045,0.60884,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,39.11599999999999,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2046,0.61466,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,38.534,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2047,0.62048,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,37.952,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2048,0.6263,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,37.370000000000005,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2049,0.63212,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,36.788,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP1,2050,0.63794,2023,0.8,2.2209683389415047,0.0933765251667527,0.8,NA,NA,NA,NA,NA,NA,36.206,NA,NA,80,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2023,0.474566,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,52.5434,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2024,0.48062799999999994,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,51.937200000000004,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2025,0.48668999999999996,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,51.331,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2026,0.492876,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,50.7124,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2027,0.49906199999999995,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,50.0938,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2028,0.5052479999999999,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,49.47520000000001,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2029,0.5114339999999999,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,48.85660000000001,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2030,0.51762,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,48.238,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2031,0.52379,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,47.621,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2032,0.52996,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,47.004000000000005,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2033,0.53613,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,46.387,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2034,0.5423,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,45.769999999999996,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2035,0.54847,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,45.153,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2036,0.554566,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,44.5434,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2037,0.560662,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,43.9338,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2038,0.5667580000000001,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,43.32419999999999,NA,NA,60,NA,NA,NA,static
Democratic Republic of the Congo,DTP3,2039,0.5728540000000001,2023,0.6,1.625343235372024,0.08424271397441058,0.6,NA,NA,NA,NA,NA,NA,42.71459999999999,NA,NA,60,NA,NA,NA,static
